"","gender","province","education","age","vote","age_factor","vote_liberal","vote_conservative","vote_ndp"
"23197","Female","Quebec","Highschool",73,"Liberal Party","61-80",1,0,0
"23198","Female","Alberta","Bachelor's Degree",30,"NDP","21-40",0,0,1
"23199","Male","Quebec","Bachelor's Degree",71,"NDP","61-80",0,0,1
"23200","Female","Alberta","Bachelor's Degree",49,"Conservative Party","41-60",0,1,0
"23201","Male","British Columbia","Bachelor's Degree",43,"Conservative Party","41-60",0,1,0
"23202","Male","British Columbia","Above Bachelor's",23,"Conservative Party","21-40",0,1,0
"23203","Male","Nova Scotia","Bachelor's Degree",67,"NDP","61-80",0,0,1
"23204","Female","Ontario","College",70,"Liberal Party","61-80",1,0,0
"23205","Female","Quebec","College",60,"Liberal Party","41-60",1,0,0
"23206","Male","Ontario","Bachelor's Degree",69,"Conservative Party","61-80",0,1,0
"23207","Male","Alberta","Highschool",52,"Other Party","41-60",0,0,0
"23208","Male","Alberta","College",61,"Green Party","61-80",0,0,0
"23209","Female","Ontario","Above Bachelor's",52,"NDP","41-60",0,0,1
"23210","Male","Ontario","Highschool",20,"NDP","0-20",0,0,1
"23211","Female","Quebec","Bachelor's Degree",43,"NDP","41-60",0,0,1
"23212","Male","Ontario","Highschool",74,"Liberal Party","61-80",1,0,0
"23213","Female","Alberta","College",61,"Other Party","61-80",0,0,0
"23214","Male","Ontario","Bachelor's Degree",58,"Conservative Party","41-60",0,1,0
"23215","Male","Alberta","College",32,"Conservative Party","21-40",0,1,0
"23216","Male","British Columbia","Highschool",20,"Green Party","0-20",0,0,0
"23217","Male","Ontario","Bachelor's Degree",76,"Liberal Party","61-80",1,0,0
"23218","Female","Ontario","Highschool",51,"NDP","41-60",0,0,1
"23219","Female","Quebec","Bachelor's Degree",26,"NDP","21-40",0,0,1
"23220","Male","Ontario","Highschool",67,"NDP","61-80",0,0,1
"23221","Female","British Columbia","Bachelor's Degree",58,"Green Party","41-60",0,0,0
"23222","Female","Ontario","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"23223","Male","Ontario","College",55,"Conservative Party","41-60",0,1,0
"23224","Female","British Columbia","College",60,"Green Party","41-60",0,0,0
"23225","Female","Alberta","College",39,"Conservative Party","21-40",0,1,0
"23226","Female","Ontario","Highschool",37,"Conservative Party","21-40",0,1,0
"23227","Male","Ontario","Bachelor's Degree",47,"Conservative Party","41-60",0,1,0
"23228","Male","British Columbia","Bachelor's Degree",70,"Liberal Party","61-80",1,0,0
"23229","Female","Alberta","Bachelor's Degree",41,"Liberal Party","41-60",1,0,0
"23230","Female","British Columbia","College",38,"Liberal Party","21-40",1,0,0
"23231","Male","British Columbia","Highschool",41,"Conservative Party","41-60",0,1,0
"23232","Female","British Columbia","Highschool",37,"NDP","21-40",0,0,1
"23233","Male","British Columbia","Above Bachelor's",55,"NDP","41-60",0,0,1
"23234","Male","New Brunswick","Highschool",27,"Other Party","21-40",0,0,0
"23235","Female","Ontario","Highschool",74,"Conservative Party","61-80",0,1,0
"23236","Female","Ontario","Above Bachelor's",52,"Other Party","41-60",0,0,0
"23237","Male","British Columbia","College",59,"Green Party","41-60",0,0,0
"23238","Female","Ontario","Bachelor's Degree",47,"Green Party","41-60",0,0,0
"23239","Male","British Columbia","Highschool",35,"Green Party","21-40",0,0,0
"23240","Male","Saskatchewan","Highschool",69,"Conservative Party","61-80",0,1,0
"23241","Male","Quebec","Bachelor's Degree",78,"Liberal Party","61-80",1,0,0
"23242","Female","British Columbia","Bachelor's Degree",40,"Other Party","21-40",0,0,0
"23243","Female","Quebec","Less than highschool",24,"NDP","21-40",0,0,1
"23244","Male","Ontario","Bachelor's Degree",24,"Conservative Party","21-40",0,1,0
"23245","Male","Ontario","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"23246","Male","Quebec","Above Bachelor's",61,"Liberal Party","61-80",1,0,0
"23247","Female","Alberta","Highschool",41,"Liberal Party","41-60",1,0,0
"23248","Male","British Columbia","Highschool",55,"Conservative Party","41-60",0,1,0
"23249","Female","Ontario","College",27,"NDP","21-40",0,0,1
"23250","Male","Quebec","Bachelor's Degree",70,"Bloc Quebecois","61-80",0,0,0
"23251","Female","Ontario","Bachelor's Degree",30,"NDP","21-40",0,0,1
"23252","Male","Ontario","Above Bachelor's",99,"Other Party","81+",0,0,0
"23253","Male","Alberta","Bachelor's Degree",25,"Liberal Party","21-40",1,0,0
"23254","Male","British Columbia","Highschool",41,"Conservative Party","41-60",0,1,0
"23255","Female","Ontario","Bachelor's Degree",40,"Other Party","21-40",0,0,0
"23256","Female","Ontario","Bachelor's Degree",32,"NDP","21-40",0,0,1
"23257","Male","Ontario","Above Bachelor's",69,"Liberal Party","61-80",1,0,0
"23258","Male","Alberta","Bachelor's Degree",52,"NDP","41-60",0,0,1
"23259","Female","Ontario","College",52,"NDP","41-60",0,0,1
"23260","Female","Quebec","Bachelor's Degree",40,"Liberal Party","21-40",1,0,0
"23261","Male","Quebec","Highschool",68,"Liberal Party","61-80",1,0,0
"23262","Female","Alberta","Highschool",18,"Green Party","0-20",0,0,0
"23263","Male","Alberta","College",31,"Conservative Party","21-40",0,1,0
"23264","Male","Ontario","College",36,"Conservative Party","21-40",0,1,0
"23265","Female","Alberta","College",51,"Liberal Party","41-60",1,0,0
"23266","Female","Alberta","Highschool",28,"Other Party","21-40",0,0,0
"23267","Female","Ontario","College",55,"Liberal Party","41-60",1,0,0
"23268","Female","Manitoba","Bachelor's Degree",43,"Other Party","41-60",0,0,0
"23269","Female","Saskatchewan","Bachelor's Degree",33,"Conservative Party","21-40",0,1,0
"23270","Male","Ontario","Bachelor's Degree",45,"NDP","41-60",0,0,1
"23271","Female","Alberta","College",57,"Conservative Party","41-60",0,1,0
"23272","Male","Quebec","College",34,"Conservative Party","21-40",0,1,0
"23273","Male","British Columbia","College",68,"Conservative Party","61-80",0,1,0
"23274","Male","British Columbia","Bachelor's Degree",23,"NDP","21-40",0,0,1
"23275","Male","Ontario","Bachelor's Degree",63,"Conservative Party","61-80",0,1,0
"23276","Male","New Brunswick","Highschool",26,"Other Party","21-40",0,0,0
"23277","Female","Quebec","Above Bachelor's",46,"NDP","41-60",0,0,1
"23278","Female","Ontario","Bachelor's Degree",39,"NDP","21-40",0,0,1
"23279","Female","Manitoba","Bachelor's Degree",41,"NDP","41-60",0,0,1
"23280","Male","Ontario","Highschool",70,"Conservative Party","61-80",0,1,0
"23281","Female","Alberta","Highschool",56,"Conservative Party","41-60",0,1,0
"23282","Female","Alberta","Bachelor's Degree",41,"Green Party","41-60",0,0,0
"23283","Female","Alberta","College",38,"Conservative Party","21-40",0,1,0
"23284","Female","Quebec","Above Bachelor's",42,"Bloc Quebecois","41-60",0,0,0
"23285","Female","Alberta","Bachelor's Degree",46,"NDP","41-60",0,0,1
"23286","Female","British Columbia","College",57,"Liberal Party","41-60",1,0,0
"23287","Male","Quebec","College",32,"NDP","21-40",0,0,1
"23288","Male","Quebec","Highschool",21,"Green Party","21-40",0,0,0
"23289","Female","British Columbia","Highschool",51,"Liberal Party","41-60",1,0,0
"23290","Female","Alberta","College",66,"Conservative Party","61-80",0,1,0
"23291","Male","Alberta","Bachelor's Degree",22,"NDP","21-40",0,0,1
"23292","Female","Northwest Territories","Bachelor's Degree",48,"Liberal Party","41-60",1,0,0
"23293","Female","Alberta","Less than highschool",23,"Conservative Party","21-40",0,1,0
"23294","Female","Alberta","Highschool",67,"Conservative Party","61-80",0,1,0
"23295","Female","British Columbia","College",29,"Other Party","21-40",0,0,0
"23296","Female","Quebec","College",41,"Conservative Party","41-60",0,1,0
"23297","Female","Ontario","Highschool",62,"Other Party","61-80",0,0,0
"23298","Male","Ontario","Above Bachelor's",99,"Liberal Party","81+",1,0,0
"23299","Female","Alberta","Bachelor's Degree",51,"Liberal Party","41-60",1,0,0
"23300","Female","British Columbia","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"23301","Female","Quebec","Bachelor's Degree",28,"Bloc Quebecois","21-40",0,0,0
"23302","Female","Ontario","Less than highschool",30,"Other Party","21-40",0,0,0
"23303","Female","Ontario","Highschool",73,"Other Party","61-80",0,0,0
"23304","Female","British Columbia","College",38,"Other Party","21-40",0,0,0
"23305","Male","Ontario","Highschool",44,"Conservative Party","41-60",0,1,0
"23306","Female","Ontario","Highschool",38,"Conservative Party","21-40",0,1,0
"23307","Male","Alberta","College",77,"Conservative Party","61-80",0,1,0
"23308","Female","Alberta","College",64,"Conservative Party","61-80",0,1,0
"23309","Female","Quebec","Less than highschool",51,"Green Party","41-60",0,0,0
"23310","Female","Manitoba","Above Bachelor's",27,"NDP","21-40",0,0,1
"23311","Female","British Columbia","College",51,"Conservative Party","41-60",0,1,0
"23312","Female","Quebec","Above Bachelor's",32,"Bloc Quebecois","21-40",0,0,0
"23313","Female","Ontario","Bachelor's Degree",46,"Liberal Party","41-60",1,0,0
"23314","Male","Alberta","Above Bachelor's",39,"Conservative Party","21-40",0,1,0
"23315","Female","British Columbia","College",60,"Green Party","41-60",0,0,0
"23316","Female","British Columbia","Highschool",40,"NDP","21-40",0,0,1
"23317","Male","Ontario","College",26,"NDP","21-40",0,0,1
"23318","Female","Ontario","Highschool",20,"Liberal Party","0-20",1,0,0
"23319","Female","Quebec","Bachelor's Degree",35,"Liberal Party","21-40",1,0,0
"23320","Female","Ontario","College",49,"Other Party","41-60",0,0,0
"23321","Male","Quebec","Less than highschool",34,"Bloc Quebecois","21-40",0,0,0
"23322","Female","Manitoba","Bachelor's Degree",40,"NDP","21-40",0,0,1
"23323","Female","Ontario","Bachelor's Degree",64,"Other Party","61-80",0,0,0
"23324","Female","Saskatchewan","Bachelor's Degree",59,"NDP","41-60",0,0,1
"23325","Male","Ontario","Highschool",20,"Green Party","0-20",0,0,0
"23326","Female","Ontario","Bachelor's Degree",76,"Liberal Party","61-80",1,0,0
"23327","Female","Alberta","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"23328","Female","Ontario","Bachelor's Degree",25,"NDP","21-40",0,0,1
"23329","Female","Ontario","College",73,"NDP","61-80",0,0,1
"23330","Female","Ontario","College",49,"Other Party","41-60",0,0,0
"23331","Female","Quebec","College",48,"Conservative Party","41-60",0,1,0
"23332","Female","Ontario","Bachelor's Degree",24,"Other Party","21-40",0,0,0
"23333","Female","British Columbia","Less than highschool",55,"Conservative Party","41-60",0,1,0
"23334","Female","Ontario","College",36,"Conservative Party","21-40",0,1,0
"23335","Male","Ontario","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"23336","Female","Quebec","Highschool",22,"NDP","21-40",0,0,1
"23337","Male","Ontario","College",28,"Conservative Party","21-40",0,1,0
"23338","Female","Ontario","Highschool",45,"NDP","41-60",0,0,1
"23339","Male","Alberta","Highschool",59,"Conservative Party","41-60",0,1,0
"23340","Male","Quebec","Bachelor's Degree",51,"Conservative Party","41-60",0,1,0
"23341","Female","Ontario","College",54,"Other Party","41-60",0,0,0
"23342","Female","Quebec","Highschool",27,"Liberal Party","21-40",1,0,0
"23343","Male","Ontario","Above Bachelor's",72,"Conservative Party","61-80",0,1,0
"23344","Female","Ontario","Bachelor's Degree",31,"NDP","21-40",0,0,1
"23345","Female","Ontario","Highschool",55,"NDP","41-60",0,0,1
"23346","Female","Alberta","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"23347","Male","Ontario","Highschool",71,"Conservative Party","61-80",0,1,0
"23348","Male","Quebec","Bachelor's Degree",51,"Bloc Quebecois","41-60",0,0,0
"23349","Female","Saskatchewan","Above Bachelor's",65,"Conservative Party","61-80",0,1,0
"23350","Female","Quebec","Highschool",69,"Conservative Party","61-80",0,1,0
"23351","Female","Saskatchewan","Less than highschool",54,"NDP","41-60",0,0,1
"23352","Female","Ontario","Highschool",48,"NDP","41-60",0,0,1
"23353","Female","Alberta","College",32,"NDP","21-40",0,0,1
"23354","Female","Ontario","College",53,"Green Party","41-60",0,0,0
"23355","Female","Yukon","Highschool",67,"Other Party","61-80",0,0,0
"23356","Male","Alberta","Bachelor's Degree",69,"Other Party","61-80",0,0,0
"23357","Male","Ontario","Highschool",56,"Conservative Party","41-60",0,1,0
"23358","Female","Ontario","Bachelor's Degree",35,"NDP","21-40",0,0,1
"23359","Female","Manitoba","Highschool",62,"NDP","61-80",0,0,1
"23360","Female","Manitoba","College",37,"Other Party","21-40",0,0,0
"23361","Male","British Columbia","College",70,"NDP","61-80",0,0,1
"23362","Female","Ontario","Highschool",44,"Conservative Party","41-60",0,1,0
"23363","Male","Ontario","Bachelor's Degree",54,"Liberal Party","41-60",1,0,0
"23364","Male","Ontario","Highschool",50,"Other Party","41-60",0,0,0
"23365","Female","Quebec","Highschool",36,"NDP","21-40",0,0,1
"23366","Female","Quebec","Highschool",52,"NDP","41-60",0,0,1
"23367","Male","Alberta","Above Bachelor's",44,"Conservative Party","41-60",0,1,0
"23368","Female","Ontario","Above Bachelor's",64,"Conservative Party","61-80",0,1,0
"23369","Male","Ontario","Less than highschool",25,"Liberal Party","21-40",1,0,0
"23370","Female","Ontario","College",33,"Other Party","21-40",0,0,0
"23371","Female","Ontario","College",25,"Liberal Party","21-40",1,0,0
"23372","Male","Saskatchewan","Bachelor's Degree",52,"Conservative Party","41-60",0,1,0
"23373","Male","Ontario","College",47,"Liberal Party","41-60",1,0,0
"23374","Female","Alberta","Highschool",33,"Other Party","21-40",0,0,0
"23375","Female","Ontario","Bachelor's Degree",54,"Liberal Party","41-60",1,0,0
"23376","Female","Ontario","Bachelor's Degree",30,"NDP","21-40",0,0,1
"23377","Male","Quebec","Bachelor's Degree",71,"Bloc Quebecois","61-80",0,0,0
"23378","Female","Alberta","Bachelor's Degree",47,"Conservative Party","41-60",0,1,0
"23379","Female","Alberta","Highschool",19,"Liberal Party","0-20",1,0,0
"23380","Female","British Columbia","Bachelor's Degree",64,"Other Party","61-80",0,0,0
"23381","Female","Manitoba","Above Bachelor's",41,"Liberal Party","41-60",1,0,0
"23382","Female","Quebec","College",29,"Bloc Quebecois","21-40",0,0,0
"23383","Female","Ontario","Bachelor's Degree",64,"Other Party","61-80",0,0,0
"23384","Male","Quebec","College",65,"Other Party","61-80",0,0,0
"23385","Male","British Columbia","Highschool",73,"Conservative Party","61-80",0,1,0
"23386","Female","Quebec","Highschool",20,"Bloc Quebecois","0-20",0,0,0
"23387","Male","Alberta","College",39,"Conservative Party","21-40",0,1,0
"23388","Male","Quebec","Bachelor's Degree",28,"NDP","21-40",0,0,1
"23389","Male","Quebec","Above Bachelor's",50,"Bloc Quebecois","41-60",0,0,0
"23390","Female","Ontario","Bachelor's Degree",28,"Liberal Party","21-40",1,0,0
"23391","Male","Saskatchewan","Highschool",41,"Other Party","41-60",0,0,0
"23392","Male","Ontario","Bachelor's Degree",18,"Conservative Party","0-20",0,1,0
"23393","Female","British Columbia","Bachelor's Degree",31,"Liberal Party","21-40",1,0,0
"23394","Female","Saskatchewan","Highschool",42,"Green Party","41-60",0,0,0
"23395","Male","Saskatchewan","Above Bachelor's",42,"Conservative Party","41-60",0,1,0
"23396","Female","Ontario","Bachelor's Degree",23,"Liberal Party","21-40",1,0,0
"23397","Male","Saskatchewan","Bachelor's Degree",47,"Conservative Party","41-60",0,1,0
"23398","Male","Quebec","Bachelor's Degree",67,"Bloc Quebecois","61-80",0,0,0
"23399","Female","British Columbia","Highschool",36,"Other Party","21-40",0,0,0
"23400","Male","Ontario","Highschool",28,"Liberal Party","21-40",1,0,0
"23401","Male","Ontario","Above Bachelor's",45,"Conservative Party","41-60",0,1,0
"23402","Male","British Columbia","Less than highschool",56,"Liberal Party","41-60",1,0,0
"23403","Female","Ontario","Above Bachelor's",66,"Conservative Party","61-80",0,1,0
"23404","Male","Alberta","Bachelor's Degree",76,"Conservative Party","61-80",0,1,0
"23405","Male","Ontario","Above Bachelor's",29,"NDP","21-40",0,0,1
"23406","Male","Quebec","Bachelor's Degree",70,"Bloc Quebecois","61-80",0,0,0
"23407","Female","Alberta","Less than highschool",70,"Conservative Party","61-80",0,1,0
"23408","Male","British Columbia","College",60,"NDP","41-60",0,0,1
"23409","Female","Saskatchewan","Bachelor's Degree",41,"Other Party","41-60",0,0,0
"23410","Male","Saskatchewan","Above Bachelor's",36,"NDP","21-40",0,0,1
"23411","Male","Ontario","College",34,"Liberal Party","21-40",1,0,0
"23412","Male","Ontario","Bachelor's Degree",62,"Green Party","61-80",0,0,0
"23413","Male","Ontario","Less than highschool",53,"NDP","41-60",0,0,1
"23414","Male","Manitoba","Highschool",65,"Conservative Party","61-80",0,1,0
"23415","Female","British Columbia","Above Bachelor's",46,"Other Party","41-60",0,0,0
"23416","Female","Alberta","Bachelor's Degree",44,"Other Party","41-60",0,0,0
"23417","Male","Manitoba","Bachelor's Degree",67,"Green Party","61-80",0,0,0
"23418","Female","Ontario","Highschool",56,"Liberal Party","41-60",1,0,0
"23419","Male","British Columbia","Less than highschool",39,"Conservative Party","21-40",0,1,0
"23420","Female","Quebec","Highschool",65,"Bloc Quebecois","61-80",0,0,0
"23421","Female","British Columbia","Bachelor's Degree",44,"Conservative Party","41-60",0,1,0
"23422","Female","Alberta","Less than highschool",19,"Liberal Party","0-20",1,0,0
"23423","Male","Ontario","College",63,"Liberal Party","61-80",1,0,0
"23424","Male","Ontario","Bachelor's Degree",48,"Liberal Party","41-60",1,0,0
"23425","Male","Ontario","College",55,"NDP","41-60",0,0,1
"23426","Male","Quebec","Highschool",61,"Liberal Party","61-80",1,0,0
"23427","Female","Ontario","Bachelor's Degree",26,"NDP","21-40",0,0,1
"23428","Male","Ontario","Bachelor's Degree",32,"Liberal Party","21-40",1,0,0
"23429","Female","Ontario","Highschool",18,"NDP","0-20",0,0,1
"23430","Female","Ontario","Bachelor's Degree",18,"NDP","0-20",0,0,1
"23431","Male","Alberta","Highschool",60,"Conservative Party","41-60",0,1,0
"23432","Female","Ontario","Highschool",20,"Liberal Party","0-20",1,0,0
"23433","Female","Quebec","Bachelor's Degree",41,"Liberal Party","41-60",1,0,0
"23434","Female","British Columbia","College",40,"NDP","21-40",0,0,1
"23435","Male","Alberta","Highschool",26,"Conservative Party","21-40",0,1,0
"23436","Male","Alberta","Highschool",29,"Liberal Party","21-40",1,0,0
"23437","Male","Alberta","Bachelor's Degree",47,"Liberal Party","41-60",1,0,0
"23438","Male","Ontario","Bachelor's Degree",50,"NDP","41-60",0,0,1
"23439","Female","Alberta","College",30,"NDP","21-40",0,0,1
"23440","Female","Ontario","Above Bachelor's",57,"NDP","41-60",0,0,1
"23441","Female","British Columbia","Bachelor's Degree",18,"Other Party","0-20",0,0,0
"23442","Male","British Columbia","Bachelor's Degree",52,"NDP","41-60",0,0,1
"23443","Female","Ontario","College",52,"NDP","41-60",0,0,1
"23444","Male","British Columbia","Highschool",69,"NDP","61-80",0,0,1
"23445","Male","Ontario","Bachelor's Degree",57,"NDP","41-60",0,0,1
"23446","Male","Quebec","Above Bachelor's",64,"Green Party","61-80",0,0,0
"23447","Female","Ontario","Highschool",59,"Other Party","41-60",0,0,0
"23448","Male","British Columbia","Highschool",76,"Green Party","61-80",0,0,0
"23449","Female","Ontario","Bachelor's Degree",72,"Green Party","61-80",0,0,0
"23450","Female","Manitoba","College",45,"Liberal Party","41-60",1,0,0
"23451","Female","Ontario","Bachelor's Degree",45,"NDP","41-60",0,0,1
"23452","Female","Alberta","Highschool",54,"Conservative Party","41-60",0,1,0
"23453","Male","Ontario","Bachelor's Degree",53,"Liberal Party","41-60",1,0,0
"23454","Male","Quebec","Bachelor's Degree",68,"Liberal Party","61-80",1,0,0
"23455","Female","Ontario","Highschool",64,"Green Party","61-80",0,0,0
"23456","Male","Quebec","College",21,"Other Party","21-40",0,0,0
"23457","Female","Ontario","Less than highschool",36,"NDP","21-40",0,0,1
"23458","Male","Ontario","College",58,"Conservative Party","41-60",0,1,0
"23459","Male","Ontario","Bachelor's Degree",72,"Conservative Party","61-80",0,1,0
"23460","Female","Ontario","Highschool",49,"Other Party","41-60",0,0,0
"23461","Female","Ontario","College",36,"Green Party","21-40",0,0,0
"23462","Female","Ontario","Bachelor's Degree",42,"Liberal Party","41-60",1,0,0
"23463","Female","British Columbia","Highschool",34,"Conservative Party","21-40",0,1,0
"23464","Male","Ontario","College",28,"Liberal Party","21-40",1,0,0
"23465","Female","British Columbia","Highschool",73,"Conservative Party","61-80",0,1,0
"23466","Female","Alberta","Above Bachelor's",24,"Liberal Party","21-40",1,0,0
"23467","Female","British Columbia","Bachelor's Degree",30,"Other Party","21-40",0,0,0
"23468","Female","Manitoba","Highschool",71,"Green Party","61-80",0,0,0
"23469","Female","Manitoba","Bachelor's Degree",56,"Liberal Party","41-60",1,0,0
"23470","Female","Ontario","Bachelor's Degree",26,"Liberal Party","21-40",1,0,0
"23471","Female","Ontario","Highschool",66,"Conservative Party","61-80",0,1,0
"23472","Male","Ontario","Less than highschool",49,"Liberal Party","41-60",1,0,0
"23473","Female","Ontario","College",42,"NDP","41-60",0,0,1
"23474","Male","Ontario","College",70,"Green Party","61-80",0,0,0
"23475","Male","Quebec","College",65,"Liberal Party","61-80",1,0,0
"23476","Male","Ontario","Bachelor's Degree",46,"Conservative Party","41-60",0,1,0
"23477","Male","Ontario","Above Bachelor's",77,"Liberal Party","61-80",1,0,0
"23478","Female","Alberta","Bachelor's Degree",65,"Other Party","61-80",0,0,0
"23479","Female","Quebec","Bachelor's Degree",46,"Bloc Quebecois","41-60",0,0,0
"23480","Female","Ontario","Bachelor's Degree",30,"NDP","21-40",0,0,1
"23481","Male","Alberta","College",58,"NDP","41-60",0,0,1
"23482","Female","Alberta","Highschool",55,"Conservative Party","41-60",0,1,0
"23483","Female","Quebec","College",23,"Green Party","21-40",0,0,0
"23484","Male","Quebec","Highschool",40,"Conservative Party","21-40",0,1,0
"23485","Female","Ontario","Highschool",71,"Conservative Party","61-80",0,1,0
"23486","Male","Ontario","Above Bachelor's",73,"Conservative Party","61-80",0,1,0
"23487","Male","Alberta","Highschool",46,"Conservative Party","41-60",0,1,0
"23488","Female","Quebec","College",43,"Conservative Party","41-60",0,1,0
"23489","Female","British Columbia","Bachelor's Degree",20,"NDP","0-20",0,0,1
"23490","Female","Ontario","Above Bachelor's",35,"NDP","21-40",0,0,1
"23491","Female","Ontario","Bachelor's Degree",59,"Conservative Party","41-60",0,1,0
"23492","Male","Ontario","Bachelor's Degree",18,"Other Party","0-20",0,0,0
"23493","Female","Manitoba","Highschool",59,"Other Party","41-60",0,0,0
"23494","Female","Quebec","College",69,"Bloc Quebecois","61-80",0,0,0
"23495","Female","Yukon","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"23496","Male","Ontario","Highschool",59,"Conservative Party","41-60",0,1,0
"23497","Female","Alberta","Bachelor's Degree",19,"Other Party","0-20",0,0,0
"23498","Male","Ontario","Bachelor's Degree",34,"Conservative Party","21-40",0,1,0
"23499","Female","Ontario","College",44,"Other Party","41-60",0,0,0
"23500","Female","Ontario","College",26,"Liberal Party","21-40",1,0,0
"23501","Female","British Columbia","Highschool",39,"Liberal Party","21-40",1,0,0
"23502","Male","Ontario","Less than highschool",58,"NDP","41-60",0,0,1
"23503","Female","British Columbia","College",58,"Liberal Party","41-60",1,0,0
"23504","Female","Ontario","Highschool",66,"NDP","61-80",0,0,1
"23505","Male","Alberta","College",56,"Conservative Party","41-60",0,1,0
"23506","Male","Ontario","Bachelor's Degree",79,"Conservative Party","61-80",0,1,0
"23507","Female","Ontario","Less than highschool",36,"NDP","21-40",0,0,1
"23508","Female","British Columbia","College",31,"Conservative Party","21-40",0,1,0
"23509","Female","Alberta","Above Bachelor's",66,"Liberal Party","61-80",1,0,0
"23510","Female","Alberta","Bachelor's Degree",48,"Conservative Party","41-60",0,1,0
"23511","Male","Ontario","Above Bachelor's",81,"Liberal Party","81+",1,0,0
"23512","Female","Manitoba","Bachelor's Degree",42,"Conservative Party","41-60",0,1,0
"23513","Male","Quebec","Highschool",19,"Conservative Party","0-20",0,1,0
"23514","Male","Alberta","Highschool",21,"Liberal Party","21-40",1,0,0
"23515","Male","Ontario","Bachelor's Degree",77,"Conservative Party","61-80",0,1,0
"23516","Male","Quebec","College",65,"Conservative Party","61-80",0,1,0
"23517","Male","Ontario","College",88,"Liberal Party","81+",1,0,0
"23518","Male","Ontario","Bachelor's Degree",78,"Conservative Party","61-80",0,1,0
"23519","Male","Alberta","Bachelor's Degree",55,"Conservative Party","41-60",0,1,0
"23520","Female","Ontario","College",49,"Liberal Party","41-60",1,0,0
"23521","Male","Ontario","Bachelor's Degree",27,"Conservative Party","21-40",0,1,0
"23522","Female","Manitoba","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"23523","Female","Ontario","College",66,"Liberal Party","61-80",1,0,0
"23524","Female","Quebec","Bachelor's Degree",43,"Bloc Quebecois","41-60",0,0,0
"23525","Female","Quebec","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"23526","Male","Quebec","Highschool",23,"Green Party","21-40",0,0,0
"23527","Female","Ontario","Bachelor's Degree",21,"NDP","21-40",0,0,1
"23528","Male","Ontario","College",27,"NDP","21-40",0,0,1
"23529","Female","Ontario","College",46,"Green Party","41-60",0,0,0
"23530","Male","Ontario","Above Bachelor's",67,"Liberal Party","61-80",1,0,0
"23531","Female","British Columbia","Bachelor's Degree",30,"Conservative Party","21-40",0,1,0
"23532","Female","Quebec","College",30,"Other Party","21-40",0,0,0
"23533","Female","Alberta","Highschool",63,"Other Party","61-80",0,0,0
"23534","Female","Quebec","College",27,"NDP","21-40",0,0,1
"23535","Female","Ontario","Bachelor's Degree",26,"NDP","21-40",0,0,1
"23536","Male","British Columbia","Highschool",52,"Conservative Party","41-60",0,1,0
"23537","Male","Ontario","Bachelor's Degree",77,"Liberal Party","61-80",1,0,0
"23538","Female","Alberta","Bachelor's Degree",23,"Liberal Party","21-40",1,0,0
"23539","Male","Alberta","Bachelor's Degree",41,"Conservative Party","41-60",0,1,0
"23540","Female","Quebec","College",36,"NDP","21-40",0,0,1
"23541","Female","Quebec","Bachelor's Degree",72,"Bloc Quebecois","61-80",0,0,0
"23542","Female","Quebec","Bachelor's Degree",47,"Bloc Quebecois","41-60",0,0,0
"23543","Female","Ontario","Bachelor's Degree",72,"Liberal Party","61-80",1,0,0
"23544","Female","Ontario","Highschool",33,"NDP","21-40",0,0,1
"23545","Female","Alberta","Highschool",61,"Other Party","61-80",0,0,0
"23546","Male","Ontario","Highschool",30,"Conservative Party","21-40",0,1,0
"23547","Female","Alberta","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"23548","Female","Ontario","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"23549","Male","Ontario","Highschool",60,"Green Party","41-60",0,0,0
"23550","Female","Ontario","Bachelor's Degree",44,"Other Party","41-60",0,0,0
"23551","Male","Ontario","Bachelor's Degree",36,"Liberal Party","21-40",1,0,0
"23552","Female","British Columbia","College",50,"Green Party","41-60",0,0,0
"23553","Male","Ontario","College",55,"Conservative Party","41-60",0,1,0
"23554","Male","Alberta","College",50,"Conservative Party","41-60",0,1,0
"23555","Female","Saskatchewan","Bachelor's Degree",33,"Green Party","21-40",0,0,0
"23556","Female","Ontario","Bachelor's Degree",68,"Liberal Party","61-80",1,0,0
"23557","Female","Quebec","Bachelor's Degree",28,"NDP","21-40",0,0,1
"23558","Female","Ontario","Bachelor's Degree",35,"Other Party","21-40",0,0,0
"23559","Female","Ontario","College",53,"Liberal Party","41-60",1,0,0
"23560","Female","Ontario","Highschool",57,"Other Party","41-60",0,0,0
"23561","Female","Ontario","Highschool",28,"Conservative Party","21-40",0,1,0
"23562","Female","Ontario","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"23563","Male","British Columbia","Highschool",44,"Liberal Party","41-60",1,0,0
